date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202123,AR,40 - 49,768,altersklasse_covid19,age_group_AKL10,7022,4401,10.94,62.67,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.234,23.400000000000002
202124,AR,40 - 49,792,altersklasse_covid19,age_group_AKL10,7022,5193,11.28,73.95,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.24,24
202125,AR,40 - 49,592,altersklasse_covid19,age_group_AKL10,7022,5785,8.43,82.38,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.211,21.099999999999998
202126,AR,40 - 49,581,altersklasse_covid19,age_group_AKL10,7022,6366,8.27,90.66,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.206,20.599999999999998
202127,AR,40 - 49,472,altersklasse_covid19,age_group_AKL10,7022,6838,6.72,97.38,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.224,22.400000000000002
202128,AR,40 - 49,234,altersklasse_covid19,age_group_AKL10,7022,7072,3.33,100.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.199,19.900000000000002
202129,AR,40 - 49,187,altersklasse_covid19,age_group_AKL10,7022,7259,2.66,103.38,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.186,18.6
202130,AR,40 - 49,144,altersklasse_covid19,age_group_AKL10,7022,7403,2.05,105.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.153,15.299999999999999
202131,AR,40 - 49,172,altersklasse_covid19,age_group_AKL10,7022,7575,2.45,107.88,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.184,18.4
202132,AR,40 - 49,121,altersklasse_covid19,age_group_AKL10,7022,7696,1.72,109.6,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.177,17.7
202133,AR,40 - 49,112,altersklasse_covid19,age_group_AKL10,7022,7808,1.59,111.19,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.158,15.8
202134,AR,40 - 49,206,altersklasse_covid19,age_group_AKL10,7022,8014,2.93,114.13,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.168,16.8
202135,AR,40 - 49,116,altersklasse_covid19,age_group_AKL10,7022,8130,1.65,115.78,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.163,16.3
202136,AR,40 - 49,241,altersklasse_covid19,age_group_AKL10,7022,8371,3.43,119.21,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.157,15.7
202137,AR,40 - 49,225,altersklasse_covid19,age_group_AKL10,7022,8596,3.2,122.42,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.149,14.899999999999999
202138,AR,40 - 49,283,altersklasse_covid19,age_group_AKL10,7022,8879,4.03,126.45,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.158,15.8
202139,AR,40 - 49,145,altersklasse_covid19,age_group_AKL10,7022,9024,2.06,128.51,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.147,14.7
202140,AR,40 - 49,223,altersklasse_covid19,age_group_AKL10,7022,9247,3.18,131.69,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.161,16.1
202141,AR,40 - 49,205,altersklasse_covid19,age_group_AKL10,7022,9452,2.92,134.61,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.147,14.7
202142,AR,40 - 49,149,altersklasse_covid19,age_group_AKL10,7022,9601,2.12,136.73,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.146,14.6
202143,AR,40 - 49,64,altersklasse_covid19,age_group_AKL10,7022,9665,0.91,137.64,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.127,12.7
202144,AR,40 - 49,26,altersklasse_covid19,age_group_AKL10,7022,9691,0.37,138.01,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.127,12.7
202052,AR,50 - 59,0,altersklasse_covid19,age_group_AKL10,8770,0,0,0,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,NA,NA
202053,AR,50 - 59,0,altersklasse_covid19,age_group_AKL10,8770,0,0,0,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0,0
202101,AR,50 - 59,60,altersklasse_covid19,age_group_AKL10,8770,60,0.68,0.68,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.085,8.5
202102,AR,50 - 59,0,altersklasse_covid19,age_group_AKL10,8770,60,0,0.68,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,NA,NA
202103,AR,50 - 59,133,altersklasse_covid19,age_group_AKL10,8770,193,1.52,2.2,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.097,9.700000000000001
202104,AR,50 - 59,177,altersklasse_covid19,age_group_AKL10,8770,370,2.02,4.22,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.104,10.4
202105,AR,50 - 59,0,altersklasse_covid19,age_group_AKL10,8770,370,0,4.22,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,NA,NA
202106,AR,50 - 59,74,altersklasse_covid19,age_group_AKL10,8770,444,0.84,5.06,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.298,29.799999999999997
202107,AR,50 - 59,93,altersklasse_covid19,age_group_AKL10,8770,537,1.06,6.12,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.07,7.000000000000001
202108,AR,50 - 59,100,altersklasse_covid19,age_group_AKL10,8770,637,1.14,7.26,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.125,12.5
202109,AR,50 - 59,59,altersklasse_covid19,age_group_AKL10,8770,696,0.67,7.94,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.096,9.6
202110,AR,50 - 59,36,altersklasse_covid19,age_group_AKL10,8770,732,0.41,8.35,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.09,9
202111,AR,50 - 59,132,altersklasse_covid19,age_group_AKL10,8770,864,1.51,9.85,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.11,11
202112,AR,50 - 59,58,altersklasse_covid19,age_group_AKL10,8770,922,0.66,10.51,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.04,4
202113,AR,50 - 59,89,altersklasse_covid19,age_group_AKL10,8770,1011,1.01,11.53,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.07,7.000000000000001
202114,AR,50 - 59,269,altersklasse_covid19,age_group_AKL10,8770,1280,3.07,14.6,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.156,15.6
202115,AR,50 - 59,292,altersklasse_covid19,age_group_AKL10,8770,1572,3.33,17.92,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.156,15.6
202116,AR,50 - 59,175,altersklasse_covid19,age_group_AKL10,8770,1747,2,19.92,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.104,10.4
202117,AR,50 - 59,251,altersklasse_covid19,age_group_AKL10,8770,1998,2.86,22.78,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.116,11.600000000000001
202118,AR,50 - 59,544,altersklasse_covid19,age_group_AKL10,8770,2542,6.2,28.99,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.211,21.099999999999998
202119,AR,50 - 59,751,altersklasse_covid19,age_group_AKL10,8770,3293,8.56,37.55,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.246,24.6
202120,AR,50 - 59,859,altersklasse_covid19,age_group_AKL10,8770,4152,9.79,47.34,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.259,25.900000000000002
202121,AR,50 - 59,670,altersklasse_covid19,age_group_AKL10,8770,4822,7.64,54.98,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.235,23.5
202122,AR,50 - 59,765,altersklasse_covid19,age_group_AKL10,8770,5587,8.72,63.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.235,23.5
202123,AR,50 - 59,809,altersklasse_covid19,age_group_AKL10,8770,6396,9.22,72.93,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.246,24.6
202124,AR,50 - 59,832,altersklasse_covid19,age_group_AKL10,8770,7228,9.49,82.42,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.252,25.2
202125,AR,50 - 59,659,altersklasse_covid19,age_group_AKL10,8770,7887,7.51,89.93,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.234,23.400000000000002
202126,AR,50 - 59,599,altersklasse_covid19,age_group_AKL10,8770,8486,6.83,96.76,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.212,21.2
202127,AR,50 - 59,427,altersklasse_covid19,age_group_AKL10,8770,8913,4.87,101.63,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.202,20.200000000000003
202128,AR,50 - 59,240,altersklasse_covid19,age_group_AKL10,8770,9153,2.74,104.37,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.204,20.4
202129,AR,50 - 59,209,altersklasse_covid19,age_group_AKL10,8770,9362,2.38,106.75,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.207,20.7
202130,AR,50 - 59,166,altersklasse_covid19,age_group_AKL10,8770,9528,1.89,108.64,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.176,17.599999999999998
202131,AR,50 - 59,166,altersklasse_covid19,age_group_AKL10,8770,9694,1.89,110.54,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.177,17.7
202132,AR,50 - 59,116,altersklasse_covid19,age_group_AKL10,8770,9810,1.32,111.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.169,16.900000000000002
202133,AR,50 - 59,108,altersklasse_covid19,age_group_AKL10,8770,9918,1.23,113.09,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.152,15.2
202134,AR,50 - 59,241,altersklasse_covid19,age_group_AKL10,8770,10159,2.75,115.84,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.196,19.6
202135,AR,50 - 59,131,altersklasse_covid19,age_group_AKL10,8770,10290,1.49,117.33,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.184,18.4
202136,AR,50 - 59,304,altersklasse_covid19,age_group_AKL10,8770,10594,3.47,120.8,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.198,19.8
202137,AR,50 - 59,226,altersklasse_covid19,age_group_AKL10,8770,10820,2.58,123.38,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.15,15
202138,AR,50 - 59,295,altersklasse_covid19,age_group_AKL10,8770,11115,3.36,126.74,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.164,16.400000000000002
202139,AR,50 - 59,179,altersklasse_covid19,age_group_AKL10,8770,11294,2.04,128.78,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.182,18.2
202140,AR,50 - 59,270,altersklasse_covid19,age_group_AKL10,8770,11564,3.08,131.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.195,19.5
202141,AR,50 - 59,247,altersklasse_covid19,age_group_AKL10,8770,11811,2.82,134.68,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.177,17.7
202142,AR,50 - 59,149,altersklasse_covid19,age_group_AKL10,8770,11960,1.7,136.37,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.146,14.6
202143,AR,50 - 59,48,altersklasse_covid19,age_group_AKL10,8770,12008,0.55,136.92,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.096,9.6
202144,AR,50 - 59,36,altersklasse_covid19,age_group_AKL10,8770,12044,0.41,137.33,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.176,17.599999999999998
202052,AR,60 - 69,0,altersklasse_covid19,age_group_AKL10,7162,0,0,0,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,NA,NA
202053,AR,60 - 69,0,altersklasse_covid19,age_group_AKL10,7162,0,0,0,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0,0
202101,AR,60 - 69,50,altersklasse_covid19,age_group_AKL10,7162,50,0.7,0.7,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.071,7.1
202102,AR,60 - 69,0,altersklasse_covid19,age_group_AKL10,7162,50,0,0.7,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,NA,NA
202103,AR,60 - 69,153,altersklasse_covid19,age_group_AKL10,7162,203,2.14,2.83,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.111,11.1
202104,AR,60 - 69,250,altersklasse_covid19,age_group_AKL10,7162,453,3.49,6.33,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.147,14.7
202105,AR,60 - 69,0,altersklasse_covid19,age_group_AKL10,7162,453,0,6.33,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,NA,NA
202106,AR,60 - 69,54,altersklasse_covid19,age_group_AKL10,7162,507,0.75,7.08,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.218,21.8
202107,AR,60 - 69,141,altersklasse_covid19,age_group_AKL10,7162,648,1.97,9.05,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.106,10.6
202108,AR,60 - 69,175,altersklasse_covid19,age_group_AKL10,7162,823,2.44,11.49,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.218,21.8
202109,AR,60 - 69,94,altersklasse_covid19,age_group_AKL10,7162,917,1.31,12.8,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.154,15.4
202110,AR,60 - 69,82,altersklasse_covid19,age_group_AKL10,7162,999,1.14,13.95,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.204,20.4
202111,AR,60 - 69,232,altersklasse_covid19,age_group_AKL10,7162,1231,3.24,17.19,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.193,19.3
202112,AR,60 - 69,523,altersklasse_covid19,age_group_AKL10,7162,1754,7.3,24.49,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.361,36.1
202113,AR,60 - 69,394,altersklasse_covid19,age_group_AKL10,7162,2148,5.5,29.99,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.312,31.2
202114,AR,60 - 69,493,altersklasse_covid19,age_group_AKL10,7162,2641,6.88,36.88,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.285,28.499999999999996
202115,AR,60 - 69,528,altersklasse_covid19,age_group_AKL10,7162,3169,7.37,44.25,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.283,28.299999999999997
202116,AR,60 - 69,580,altersklasse_covid19,age_group_AKL10,7162,3749,8.1,52.35,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.344,34.4
202117,AR,60 - 69,710,altersklasse_covid19,age_group_AKL10,7162,4459,9.91,62.26,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.329,32.9
202118,AR,60 - 69,667,altersklasse_covid19,age_group_AKL10,7162,5126,9.31,71.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.259,25.900000000000002
202119,AR,60 - 69,677,altersklasse_covid19,age_group_AKL10,7162,5803,9.45,81.02,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.222,22.2
202120,AR,60 - 69,609,altersklasse_covid19,age_group_AKL10,7162,6412,8.5,89.53,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.184,18.4
202121,AR,60 - 69,604,altersklasse_covid19,age_group_AKL10,7162,7016,8.43,97.96,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.212,21.2
202122,AR,60 - 69,519,altersklasse_covid19,age_group_AKL10,7162,7535,7.25,105.21,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.16,16
202123,AR,60 - 69,422,altersklasse_covid19,age_group_AKL10,7162,7957,5.89,111.1,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.128,12.8
202124,AR,60 - 69,488,altersklasse_covid19,age_group_AKL10,7162,8445,6.81,117.91,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.148,14.799999999999999
202125,AR,60 - 69,350,altersklasse_covid19,age_group_AKL10,7162,8795,4.89,122.8,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.125,12.5
202126,AR,60 - 69,313,altersklasse_covid19,age_group_AKL10,7162,9108,4.37,127.17,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.111,11.1
202127,AR,60 - 69,200,altersklasse_covid19,age_group_AKL10,7162,9308,2.79,129.96,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.095,9.5
202128,AR,60 - 69,100,altersklasse_covid19,age_group_AKL10,7162,9408,1.4,131.36,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.085,8.5
202129,AR,60 - 69,96,altersklasse_covid19,age_group_AKL10,7162,9504,1.34,132.7,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.095,9.5
202130,AR,60 - 69,93,altersklasse_covid19,age_group_AKL10,7162,9597,1.3,134,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.099,9.9
202131,AR,60 - 69,57,altersklasse_covid19,age_group_AKL10,7162,9654,0.8,134.79,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.061,6.1
202132,AR,60 - 69,48,altersklasse_covid19,age_group_AKL10,7162,9702,0.67,135.46,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.07,7.000000000000001
202133,AR,60 - 69,91,altersklasse_covid19,age_group_AKL10,7162,9793,1.27,136.74,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.128,12.8
202134,AR,60 - 69,149,altersklasse_covid19,age_group_AKL10,7162,9942,2.08,138.82,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.121,12.1
202135,AR,60 - 69,77,altersklasse_covid19,age_group_AKL10,7162,10019,1.08,139.89,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.108,10.8
202136,AR,60 - 69,142,altersklasse_covid19,age_group_AKL10,7162,10161,1.98,141.87,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.092,9.2
202137,AR,60 - 69,127,altersklasse_covid19,age_group_AKL10,7162,10288,1.77,143.65,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.084,8.4
202138,AR,60 - 69,190,altersklasse_covid19,age_group_AKL10,7162,10478,2.65,146.3,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.106,10.6
202139,AR,60 - 69,97,altersklasse_covid19,age_group_AKL10,7162,10575,1.35,147.65,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.099,9.9
202140,AR,60 - 69,148,altersklasse_covid19,age_group_AKL10,7162,10723,2.07,149.72,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.107,10.7
202141,AR,60 - 69,126,altersklasse_covid19,age_group_AKL10,7162,10849,1.76,151.48,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.09,9
202142,AR,60 - 69,89,altersklasse_covid19,age_group_AKL10,7162,10938,1.24,152.72,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.087,8.7
202143,AR,60 - 69,48,altersklasse_covid19,age_group_AKL10,7162,10986,0.67,153.39,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.096,9.6
202144,AR,60 - 69,28,altersklasse_covid19,age_group_AKL10,7162,11014,0.39,153.78,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.137,13.700000000000001
202052,AR,70 - 79,0,altersklasse_covid19,age_group_AKL10,4978,0,0,0,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,NA,NA
202053,AR,70 - 79,0,altersklasse_covid19,age_group_AKL10,4978,0,0,0,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0,0
202101,AR,70 - 79,110,altersklasse_covid19,age_group_AKL10,4978,110,2.21,2.21,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.157,15.7
202102,AR,70 - 79,0,altersklasse_covid19,age_group_AKL10,4978,110,0,2.21,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,NA,NA
202103,AR,70 - 79,477,altersklasse_covid19,age_group_AKL10,4978,587,9.58,11.79,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.347,34.699999999999996
202104,AR,70 - 79,459,altersklasse_covid19,age_group_AKL10,4978,1046,9.22,21.01,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.271,27.1
202105,AR,70 - 79,0,altersklasse_covid19,age_group_AKL10,4978,1046,0,21.01,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,NA,NA
202106,AR,70 - 79,19,altersklasse_covid19,age_group_AKL10,4978,1065,0.38,21.39,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.077,7.7
202107,AR,70 - 79,530,altersklasse_covid19,age_group_AKL10,4978,1595,10.65,32.04,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.398,39.800000000000004
202108,AR,70 - 79,261,altersklasse_covid19,age_group_AKL10,4978,1856,5.24,37.28,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.325,32.5
202109,AR,70 - 79,223,altersklasse_covid19,age_group_AKL10,4978,2079,4.48,41.76,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.364,36.4
202110,AR,70 - 79,150,altersklasse_covid19,age_group_AKL10,4978,2229,3.01,44.78,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.373,37.3
202111,AR,70 - 79,439,altersklasse_covid19,age_group_AKL10,4978,2668,8.82,53.6,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.366,36.6
202112,AR,70 - 79,593,altersklasse_covid19,age_group_AKL10,4978,3261,11.91,65.51,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.409,40.9
202113,AR,70 - 79,489,altersklasse_covid19,age_group_AKL10,4978,3750,9.82,75.33,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.387,38.7
202114,AR,70 - 79,510,altersklasse_covid19,age_group_AKL10,4978,4260,10.25,85.58,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.295,29.5
202115,AR,70 - 79,527,altersklasse_covid19,age_group_AKL10,4978,4787,10.59,96.16,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.282,28.199999999999996
202116,AR,70 - 79,535,altersklasse_covid19,age_group_AKL10,4978,5322,10.75,106.91,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.318,31.8
202117,AR,70 - 79,694,altersklasse_covid19,age_group_AKL10,4978,6016,13.94,120.85,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.322,32.2
202118,AR,70 - 79,488,altersklasse_covid19,age_group_AKL10,4978,6504,9.8,130.65,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.189,18.9
202119,AR,70 - 79,306,altersklasse_covid19,age_group_AKL10,4978,6810,6.15,136.8,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.1,10
202120,AR,70 - 79,159,altersklasse_covid19,age_group_AKL10,4978,6969,3.19,140,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.048,4.8
202121,AR,70 - 79,312,altersklasse_covid19,age_group_AKL10,4978,7281,6.27,146.26,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.109,10.9
202122,AR,70 - 79,180,altersklasse_covid19,age_group_AKL10,4978,7461,3.62,149.88,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.055,5.5
202123,AR,70 - 79,93,altersklasse_covid19,age_group_AKL10,4978,7554,1.87,151.75,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.028,2.8000000000000003
202124,AR,70 - 79,92,altersklasse_covid19,age_group_AKL10,4978,7646,1.85,153.6,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.028,2.8000000000000003
202125,AR,70 - 79,126,altersklasse_covid19,age_group_AKL10,4978,7772,2.53,156.13,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.045,4.5
202126,AR,70 - 79,80,altersklasse_covid19,age_group_AKL10,4978,7852,1.61,157.73,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed,0.028,2.8000000000000003
