date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-02-04,BE,2107,1043132,33435,0.2,0.15,3.21,1573.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-05,BE,2029,1043132,35464,0.19,0.15,3.4,1553.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-06,BE,31,1043132,35495,0,0.15,3.4,1567.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-07,BE,0,1043132,35495,0,0.16,3.4,1649.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-08,BE,2105,1043132,37600,0.2,0.17,3.6,1802.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-09,BE,2466,1043132,40066,0.24,0.21,3.84,2163.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-10,BE,2810,1043132,42876,0.27,0.21,4.11,2221.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-11,BE,3177,1043132,46053,0.3,0.21,4.41,2231.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-12,BE,4554,1043132,50607,0.44,0.24,4.85,2470,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-13,BE,438,1043132,51045,0.04,0.26,4.89,2752.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-14,BE,73,1043132,51118,0.01,0.28,4.9,2906,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-15,BE,3772,1043132,54890,0.36,0.3,5.26,3130.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-16,BE,4443,1043132,59333,0.43,0.29,5.69,3038.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-17,BE,3885,1043132,63218,0.37,0.29,6.06,2991.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-18,BE,4748,1043132,67966,0.46,0.29,6.52,2985.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-19,BE,3913,1043132,71879,0.38,0.28,6.89,2894.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-20,BE,105,1043132,71984,0.01,0.27,6.9,2771.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-21,BE,30,1043132,72014,0,0.26,6.9,2681.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-22,BE,3136,1043132,75150,0.3,0.23,7.2,2453.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-23,BE,3585,1043132,78735,0.34,0.22,7.55,2296.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-24,BE,3251,1043132,81986,0.31,0.22,7.86,2292.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-25,BE,3155,1043132,85141,0.3,0.22,8.16,2288.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-26,BE,2816,1043132,87957,0.27,0.22,8.43,2288.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-27,BE,74,1043132,88031,0.01,0.22,8.44,2255.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-02-28,BE,0,1043132,88031,0,0.21,8.44,2241.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-01,BE,3139,1043132,91170,0.3,0.22,8.74,2273.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-02,BE,3353,1043132,94523,0.32,0.22,9.06,2313.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-03,BE,3155,1043132,97678,0.3,0.22,9.36,2314,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-04,BE,3377,1043132,101055,0.32,0.22,9.69,2314,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-05,BE,3095,1043132,104150,0.3,0.23,9.98,2357.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-06,BE,79,1043132,104229,0.01,0.24,9.99,2482.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-07,BE,0,1043132,104229,0,0.26,9.99,2656,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-08,BE,3442,1043132,107671,0.33,0.28,10.32,2914.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-09,BE,4228,1043132,111899,0.41,0.32,10.73,3297.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-10,BE,4371,1043132,116270,0.42,0.33,11.15,3398.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-11,BE,5186,1043132,121456,0.5,0.33,11.64,3398.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-12,BE,5779,1043132,127235,0.55,0.34,12.2,3484.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-13,BE,786,1043132,128021,0.08,0.34,12.27,3576.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-14,BE,0,1043132,128021,0,0.35,12.27,3598.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-15,BE,4044,1043132,132065,0.39,0.34,12.66,3542.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-16,BE,4869,1043132,136934,0.47,0.32,13.13,3305,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-17,BE,4525,1043132,141459,0.43,0.31,13.56,3263.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-18,BE,4794,1043132,146253,0.46,0.31,14.02,3263.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-19,BE,4117,1043132,150370,0.39,0.29,14.42,3038.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-20,BE,495,1043132,150865,0.05,0.27,14.46,2798.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-21,BE,1,1043132,150866,0,0.25,14.46,2622.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-22,BE,2470,1043132,153336,0.24,0.24,14.7,2466.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-23,BE,3187,1043132,156523,0.31,0.22,15.01,2286,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-24,BE,3295,1043132,159818,0.32,0.22,15.32,2240.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-25,BE,3701,1043132,163519,0.35,0.22,15.68,2240.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-26,BE,2853,1043132,166372,0.27,0.23,15.95,2431.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-27,BE,179,1043132,166551,0.02,0.24,15.97,2561,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-28,BE,0,1043132,166551,0,0.26,15.97,2691.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-29,BE,3804,1043132,170355,0.36,0.28,16.33,2937.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-30,BE,4095,1043132,174450,0.39,0.25,16.72,2597.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-03-31,BE,4211,1043132,178661,0.4,0.25,17.13,2623,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-01,BE,5421,1043132,184082,0.52,0.25,17.65,2623,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-02,BE,470,1043132,184552,0.05,0.21,17.69,2164.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-03,BE,360,1043132,184912,0.03,0.24,17.73,2471,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-04,BE,0,1043132,184912,0,0.27,17.73,2804.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-05,BE,595,1043132,185507,0.06,0.29,17.78,3043.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-06,BE,6240,1043132,191747,0.6,0.39,18.38,4074.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-07,BE,6547,1043132,198294,0.63,0.41,19.01,4251,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-08,BE,7092,1043132,205386,0.68,0.41,19.69,4253.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-09,BE,7687,1043132,213073,0.74,0.49,20.43,5148.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-10,BE,1596,1043132,214669,0.15,0.51,20.58,5279.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-11,BE,15,1043132,214684,0,0.52,20.58,5404.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-12,BE,6861,1043132,221545,0.66,0.52,21.24,5469.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-13,BE,7159,1043132,228704,0.69,0.53,21.92,5519.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-14,BE,7423,1043132,236127,0.71,0.54,22.64,5686,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-15,BE,7546,1043132,243673,0.72,0.54,23.36,5686,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-16,BE,8036,1043132,251709,0.77,0.55,24.13,5705,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-17,BE,2762,1043132,254471,0.26,0.56,24.39,5830.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-18,BE,15,1043132,254486,0,0.57,24.4,5975.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-19,BE,6994,1043132,261480,0.67,0.58,25.07,6051.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-20,BE,8038,1043132,269518,0.77,0.57,25.84,5996.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-21,BE,8440,1043132,277958,0.81,0.57,26.65,6005,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-22,BE,8076,1043132,286034,0.77,0.58,27.42,6038.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-23,BE,7650,1043132,293684,0.73,0.6,28.15,6261.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-24,BE,2822,1043132,296506,0.27,0.62,28.42,6461.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-25,BE,252,1043132,296758,0.02,0.63,28.45,6547.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-26,BE,8550,1043132,305308,0.82,0.65,29.27,6815,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-27,BE,9442,1043132,314750,0.91,0.69,30.17,7161.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-28,BE,9042,1043132,323792,0.87,0.72,31.04,7550.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-29,BE,9947,1043132,333739,0.95,0.74,31.99,7694.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-04-30,BE,10077,1043132,343816,0.97,0.76,32.96,7880.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-01,BE,5544,1043132,349360,0.53,0.79,33.49,8281.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-02,BE,1260,1043132,350620,0.12,0.83,33.61,8668,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-03,BE,9850,1043132,360470,0.94,0.86,34.56,8972.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-04,BE,12252,1043132,372722,1.17,0.9,35.73,9366.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-05,BE,11746,1043132,384468,1.13,0.91,36.86,9513.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-06,BE,12081,1043132,396549,1.16,0.9,38.02,9439.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-07,BE,12834,1043132,409383,1.23,0.94,39.25,9851.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-08,BE,6574,1043132,415957,0.63,0.97,39.88,10069,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-09,BE,737,1043132,416694,0.07,1,39.95,10452.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-10,BE,12736,1043132,429430,1.22,0.92,41.17,9655.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-11,BE,13775,1043132,443205,1.32,0.92,42.49,9647.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-12,BE,14433,1043132,457638,1.38,0.91,43.87,9556,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-13,BE,6501,1043132,464139,0.62,0.93,44.49,9737.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-14,BE,12775,1043132,476914,1.22,0.93,45.72,9756.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-15,BE,5935,1043132,482849,0.57,0.93,46.29,9713.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-16,BE,2010,1043132,484859,0.19,0.92,46.48,9580.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-17,BE,12866,1043132,497725,1.23,1.01,47.71,10539.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-18,BE,13474,1043132,511199,1.29,1.01,49.01,10557,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-19,BE,13501,1043132,524700,1.29,0.99,50.3,10348.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-20,BE,13218,1043132,537918,1.27,0.98,51.57,10253.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-21,BE,12895,1043132,550813,1.24,0.89,52.8,9264.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-22,BE,4477,1043132,555290,0.43,0.88,53.23,9137.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-23,BE,1342,1043132,556632,0.13,0.87,53.36,9086.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-24,BE,5945,1043132,562577,0.57,0.88,53.93,9143,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-25,BE,12582,1043132,575159,1.21,0.92,55.14,9540,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-26,BE,13146,1043132,588305,1.26,0.95,56.4,9940.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-27,BE,13614,1043132,601919,1.31,0.97,57.7,10097.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-28,BE,15674,1043132,617593,1.5,1.08,59.21,11223.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-29,BE,7283,1043132,624876,0.7,1.09,59.9,11377.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-30,BE,2438,1043132,627314,0.23,1.1,60.14,11466.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-05-31,BE,13829,1043132,641143,1.33,1.1,61.46,11510.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-01,BE,13659,1043132,654802,1.31,1.09,62.77,11350.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-02,BE,13769,1043132,668571,1.32,1.09,64.09,11352,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-03,BE,13919,1043132,682490,1.33,1.08,65.43,11260.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-04,BE,14556,1043132,697046,1.4,1.06,66.82,11108.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-05,BE,7294,1043132,704340,0.7,1.07,67.52,11203.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-06,BE,1800,1043132,706140,0.17,1.09,67.69,11363.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-07,BE,12764,1043132,718904,1.22,1.09,68.92,11357.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-08,BE,14321,1043132,733225,1.37,1.1,70.29,11439.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-09,BE,14888,1043132,748113,1.43,1.1,71.72,11436.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-10,BE,13882,1043132,761995,1.33,1.11,73.05,11592,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-11,BE,15125,1043132,777120,1.45,1.13,74.5,11796.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-12,BE,7278,1043132,784398,0.7,1.15,75.2,12018.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-13,BE,2886,1043132,787284,0.28,1.15,75.47,11991.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-14,BE,14197,1043132,801481,1.36,1.15,76.83,12006.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-15,BE,15871,1043132,817352,1.52,1.12,78.36,11692,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-16,BE,14704,1043132,832056,1.41,1.1,79.77,11452.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-17,BE,13986,1043132,846042,1.34,1.08,81.11,11290.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-18,BE,12922,1043132,858964,1.24,1.05,82.34,10906,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-19,BE,5604,1043132,864568,0.54,0.93,82.88,9703,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-20,BE,1748,1043132,866316,0.17,0.84,83.05,8809,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-21,BE,11507,1043132,877823,1.1,0.78,84.15,8106.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-22,BE,7450,1043132,885273,0.71,0.73,84.87,7650.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-23,BE,8446,1043132,893719,0.81,0.7,85.68,7291.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-24,BE,9069,1043132,902788,0.87,0.7,86.55,7260,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-25,BE,9730,1043132,912518,0.93,0.66,87.48,6894.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-26,BE,3088,1043132,915606,0.3,0.68,87.77,7133,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-27,BE,1530,1043132,917136,0.15,0.68,87.92,7114.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-28,BE,8948,1043132,926084,0.86,0.66,88.78,6832.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-29,BE,9120,1043132,935204,0.87,0.63,89.65,6594.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-06-30,BE,8318,1043132,943522,0.8,0.63,90.45,6552,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-01,BE,7096,1043132,950618,0.68,0.61,91.13,6344.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-02,BE,8061,1043132,958679,0.77,0.61,91.9,6346.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-03,BE,2791,1043132,961470,0.27,0.61,92.17,6338.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-04,BE,76,1043132,961546,0.01,0.61,92.18,6371.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-05,BE,8965,1043132,970511,0.86,0.64,93.04,6670.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-06,BE,9064,1043132,979575,0.87,0.67,93.91,6951.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-07,BE,8549,1043132,988124,0.82,0.67,94.73,6945.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-08,BE,9185,1043132,997309,0.88,0.67,95.61,6951.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-09,BE,10033,1043132,1007342,0.96,0.69,96.57,7183.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-10,BE,2746,1043132,1010088,0.26,0.7,96.83,7308.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-11,BE,117,1043132,1010205,0.01,0.71,96.84,7405.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-12,BE,10589,1043132,1020794,1.02,0.7,97.86,7281.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-13,BE,9941,1043132,1030735,0.95,0.67,98.81,7039.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-14,BE,9230,1043132,1039965,0.88,0.67,99.7,6955.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-15,BE,8314,1043132,1048279,0.8,0.67,100.49,6977.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-16,BE,8338,1043132,1056617,0.8,0.67,101.29,6935.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-17,BE,2161,1043132,1058778,0.21,0.61,101.5,6314,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-18,BE,271,1043132,1059049,0.03,0.55,101.53,5688.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-19,BE,10292,1043132,1069341,0.99,0.49,102.51,5141.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-20,BE,5592,1043132,1074933,0.54,0.45,103.05,4723.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-21,BE,4849,1043132,1079782,0.46,0.44,103.51,4541,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-22,BE,4486,1043132,1084268,0.43,0.43,103.94,4517.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-23,BE,5416,1043132,1089684,0.52,0.37,104.46,3861.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-24,BE,881,1043132,1090565,0.08,0.36,104.55,3773.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-25,BE,109,1043132,1090674,0.01,0.35,104.56,3655.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-26,BE,5699,1043132,1096373,0.55,0.34,105.1,3517.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-27,BE,4974,1043132,1101347,0.48,0.32,105.58,3353.57,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-28,BE,4026,1043132,1105373,0.39,0.32,105.97,3297,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-29,BE,3519,1043132,1108892,0.34,0.32,106.3,3285.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-30,BE,4267,1043132,1113159,0.41,0.29,106.71,3050.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-07-31,BE,485,1043132,1113644,0.05,0.28,106.76,2878,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-08-01,BE,26,1043132,1113670,0,0.27,106.76,2786.71,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-08-02,BE,4054,1043132,1117724,0.39,0.26,107.15,2741.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-08-03,BE,3769,1043132,1121493,0.36,0.26,107.51,2674.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-08-04,BE,3387,1043132,1124880,0.32,0.25,107.84,2660,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-08-05,BE,3201,1043132,1128081,0.31,0.25,108.14,2663.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-08-06,BE,3797,1043132,1131878,0.36,0.25,108.51,2585.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-08-07,BE,386,1043132,1132264,0.04,0.25,108.54,2581.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-08-08,BE,48,1043132,1132312,0,0.25,108.55,2597.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-08-09,BE,3508,1043132,1135820,0.34,0.26,108.89,2673.86,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-08-10,BE,3741,1043132,1139561,0.36,0.26,109.24,2739.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-08-11,BE,3501,1043132,1143062,0.34,0.27,109.58,2751.14,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-08-12,BE,3736,1043132,1146798,0.36,0.27,109.94,2744.29,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
2021-08-13,BE,4254,1043132,1151052,0.41,0.27,110.35,2807.43,COVID19VaccDosesAdministered,2021-11-08_08-03-41,detailed
